search_engine_keyword,session_entry_url,search_engine_impressions,search_engine_clicks,search_engine_ctr,search_engine_average_position
spanje reisadvies,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,5140,236,0.045914396887159536,6.328988326848249
ambassadeur,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact/in-gesprek-met-buitenlandse-zaken/in-gesprek-met-een-ambassadeur,5076,14,0.0027580772261623326,9.896375098502759
corona kaart spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,5025,246,0.04895522388059702,6.303482587064677
frankrijk vakantie corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,5010,163,0.03253493013972056,8.095808383233534
corona regels duitsland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,4964,306,0.06164383561643835,3.7782030620467366
mondkapjes italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,4896,865,0.1766748366013072,2.991217320261438
mondkapjes catalonie spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,4693,261,0.05561474536543789,3.7754101853824844
besmettingen griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,4648,525,0.11295180722891567,4.806798623063683
spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,4623,258,0.055807916937053864,4.491888384166126
vakantie spanje corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,4610,398,0.08633405639913232,4.078741865509762
buza,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/nieuws,4474,35,0.007822977201609299,2.371256146624944
griekenland corona maatregelen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,4460,293,0.065695067264574,5.0654708520179375
minbuza,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/onderwerpen,4282,9,0.0021018215787015414,1.1725829051844932
corona regels italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,4271,396,0.09271833294310466,4.058066026691641
coronavirus nederland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,4229,10,0.0023646252069047056,9.258926460156065
wereldtentoonstelling 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/dubai-expo-2020/water-energie-en-voedsel-verbinden,4174,4,0.0009583133684714902,3.186152371825587
spanje vakantie corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,4079,328,0.0804118656533464,4.685952439323364
rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,3983,10,0.0025106703489831783,2.4160180768265125
corona nederland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,3928,36,0.009164969450101833,9.011965376782078
madrid corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,3909,278,0.07111793297518547,4.1990278843694036
duitsland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,3879,28,0.007218355246197474,8.409126063418407
rivm reisadvies,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact/contactformulieren/vragen-over-reisadviezen,3848,59,0.015332640332640333,8.511694386694387
ministerie buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/diplomatieke-verklaringen,3809,2,0.0005250721974271463,5.974533998424784
coronamaatregelen griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,3717,233,0.06268496099004574,7.285983319881625
corona italië,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,3668,117,0.03189749182115594,8.676117775354417
reizen naar italie corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,3646,136,0.03730115194733955,5.798957761930883
corona duitsland vakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,3644,158,0.0433589462129528,4.004116355653128
reizen naar spanje corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,3632,179,0.049284140969163,6.332874449339207
corona duitsland kaart,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,3608,208,0.057649667405764965,5.430709534368071
rijksoverheid corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,3572,47,0.013157894736842105,2.0064389697648375
minister van buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-verhaal-van-bz,3477,2,0.0005752085130859936,2.9551337359792926
vakantie corona frankrijk,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,3355,36,0.010730253353204173,8.522801788375558
corona in griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,3351,142,0.04237541032527604,9.415696806923307
reisadvies griekenland corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,3325,165,0.04962406015037594,6.170225563909774
mondkapjes spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,3324,266,0.08002406738868832,5.002105896510229
west wing,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/the-west-wing,3318,22,0.006630500301386378,10.001808318264015
ministerie van buitenlandse zaken contact,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,3311,1046,0.31591664149803683,1.958622772576261
coronamaatregelen frankrijk,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,3310,42,0.012688821752265862,10.390634441087613
regels duitsland corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,3291,344,0.10452749924035247,3.595259799453054
rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,3213,11,0.0034235916588857764,2.0009337068160598
wereldtentoonstelling 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/dubai-expo-2020/dutch-dubai-dutch-connection-in-the-gulf,3212,2,0.0006226650062266501,3.102428393524284
sg,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/organisatie/organogram/secretaris-generaal-en-plaatsvervangend-sg,3203,37,0.011551670309085233,8.333749609740869
covid italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,3194,79,0.024733876017532873,8.409830932999373
wereldtentoonstelling 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/dubai-expo-2020/vragen-en-antwoorden-over-de-dubai-expo-2020,3081,5,0.0016228497241155468,3.038299253489127
reisadvies sardinie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,3060,120,0.0392156862745098,6.336928104575163
minister van buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/documenten,3056,4,0.0013089005235602095,3.014397905759162
spanje besmettingen corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,3012,18,0.00597609561752988,11.76792828685259
reizen naar zweden,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,2998,208,0.06937958639092728,5.654102735156771
corona in zweden,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,2990,247,0.08260869565217391,6.614715719063545
mondkapje italie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,2924,756,0.2585499316005472,2.424076607387141
reisadvies,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,2917,8,0.002742543709290367,5.543709290366815
spanje corona maatregelen,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,2896,452,0.15607734806629833,3.2769337016574585
vn,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-verhaal-van-bz/nederland-en-de-vn,2877,49,0.0170316301703163,8.233229058046577
expo 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/dubai-expo-2020,2864,167,0.058310055865921785,4.230097765363128
expo 2020 dubai,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/dubai-expo-2020,2833,302,0.10660077656194847,3.464525238263325
spanje vakantie corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2795,195,0.06976744186046512,4.187119856887299
rivm griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,2787,83,0.02978112665949049,5.792249730893434
buitenlandse zaken nederland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact,2786,162,0.05814788226848528,4.274228284278536
corona nederland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,2780,10,0.0035971223021582736,10.776618705035972
minister van buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/agenda,2766,1,0.00036153289949385393,3.2812725958062186
rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,2694,9,0.0033407572383073497,2.0003711952487007
griekse eilanden corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,2689,170,0.06322052807735218,5.355522499070286
mondkapje spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,2685,288,0.10726256983240223,4.190316573556797
vakantie 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,2638,24,0.009097801364670205,3.5523123578468536
rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,2618,15,0.005729564553093965,2.0003819709702064
corona barcelona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2590,335,0.12934362934362933,4.425482625482625
zomervakantie 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,2583,6,0.0023228803716608595,6.280681378242354
reizen naar duitsland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,2544,67,0.026336477987421385,6.95125786163522
oranje gebieden corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2519,33,0.013100436681222707,4.200873362445415
corona rome,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/joost-flamand,2509,272,0.10840972499003587,4.359904344360303
minbuza,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/nieuws,2493,8,0.003208985158443642,1.237063778580024
reizen naar duitsland corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,2429,51,0.02099629477151091,6.985590778097983
rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/susana-puerto-gonzalez,2401,8,0.003331945022907122,2.0
mag ik naar duitsland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,2374,38,0.016006739679865205,5.501684919966301
corona spanje laatste nieuws,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2355,801,0.3401273885350318,2.6929936305732483
rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,2331,10,0.00429000429000429,2.0017160017160016
vakantie griekenland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,2306,117,0.05073720728534258,6.7107545533391155
op vakantie naar frankrijk,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/dirk-jan-nieuwenhuis,2283,158,0.0692071835304424,7.9526938239159
reisadvies ministerie van buitenlandse zaken,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact/contactformulieren/vragen-over-reisadviezen,2274,57,0.025065963060686015,7.003518029903254
oranje gebieden spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2258,122,0.054030115146147036,5.342781222320638
reisadvies catalonie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,2257,131,0.05804164820558263,6.260079751883031
kaart spanje corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2248,90,0.0400355871886121,8.332295373665481
vakantie griekse eilanden corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,2188,32,0.014625228519195612,8.448811700182816
mondkapjes catalonie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,2127,236,0.11095439586271744,5.8787023977433
ministerie van buitenlandse zaken contact,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/contact/contactformulieren/vragen-over-reisadviezen,2102,417,0.1983824928639391,2.3758325404376786
dubai expo 2020,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/evenementen/dubai-expo-2020,2096,355,0.1693702290076336,3.641698473282443
zweden vakantie corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/ines-coppoolse,2077,207,0.09966297544535388,4.513721714010592
reisadvies spanje corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,2061,109,0.052886948083454635,7.791848617176128
rijksoverheid corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,2035,33,0.016216216216216217,2.0
rijksoverheid,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/hier-moet-je-zijn-nederland-vakantieland-%E2%80%93-in-coronatijd,1999,4,0.002001000500250125,2.0
samos corona,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/stella-ronner,1997,495,0.24787180771156736,2.8547821732598897
op vakantie naar spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,1996,192,0.09619238476953908,5.433366733466934
corona kaart duitsland,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,1965,131,0.06666666666666667,5.526717557251908
duitsland corona vakantie,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/wepke-kingma,1964,126,0.06415478615071284,4.296334012219959
reizen naar spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/corona-opleving-in-spanje-tips-voor-vakantiegangers,1957,130,0.06642820643842616,5.062340316811446
corona maatregelen spanje,https://www.rijksoverheid.nl/ministeries/ministerie-van-buitenlandse-zaken/het-werk-van-bz-in-de-praktijk/weblogs/2020/jan-versteeg,1943,221,0.11374163664436439,3.46062789500772
